Subject Number:,Recorded Date,Age:,Gender:,Birthday,Control,ExplicitConcepts,Cielo 1 & 2,Online / in person,Child's Ethnicity,Child's Race,"If other, please describe:",Highest level of education attained by Parent/Guardian 1?,Highest level of education attained by Parent/Guardian 2?,Dogs are one of my favorite animals.,I like to eat vegetables more than chocolate.,I like to go swimming in the summer.,Lots of the things in my life happen on their own-- by accident.,What about germs? Are there really germs in the world? Do germs exist?,How sure are you?,What about vitamins? Are there really vitamins in the world? Do vitamins exist?,How sure are you?,What about mermaids? Are there really mermaids in the world? Do mermaids exist?,How sure are you?,What about elves? Are there really elves in the world? Do elves exist?,How sure are you?,What about fairies? Are there really fairies in the world? Do fairies exist?,How sure are you?,What about souls? Are there really souls in the world? Do souls exist?,How sure are you?,What about God? Is there really God in the world? Does God exist?,How sure are you?,What about the Tooth Fairy? Is there really a Tooth Fairy in the world? Does the Tooth Fairy exist?,How sure are you?,What about Santa Claus? Is there really Santa Claus in the world? Does Santa Claus exist?,How sure are you?,What about oxygen? Is there really oxygen in the world? Does oxygen exist?,How sure are you?,1.Have you ever heard about God?,1a.Where have you heard about God?,2.Do you ever talk about God?,2a.Who do you talk to about God?,3.Tell me some things you know about God.,4.What does God do?,5.Do you think God can make things happen here on Earth?,6a.Do you think God ever makes things happen here on Earth?,"IF YES: 6b.What kinds of things does God make happen?""
IF NO: ""Does God make things happen anywhere?""",7a.Does God make things happen in people's lives?,"IF YES: ""7b.What kinds of things does God make happen in people's lives?""","8a.Ok, does God help sick people get better?",8b.What about helping the sun come up?,"8c,How about helping make the seasons change?",8d.Does God help plants grow?,8e.What about helping people fall in love?,8f.How about helping people become friends?,8g.What about giving people good dreams?,"8h.Ok, does God help people find lost things?",8i.How about helping people make hard decisions?,8j.Does God ever help people do well in school or at their job?,8k.What about helping people do well in games and sports?,8l.How about helping people feel happier?,8m.What about helping people feel braver about scary things?,8n.Does God keep people safe from danger?,9a.Has God ever made something happen in your own life?,If YES: 9b.How often has that happened?,"If YES: 9c.Can you tell me about one time that God did that? 


(answer, ask for clarification if needed, e.g., if they say, ""When my grandma was sick,"" ask ""Tell me what God did"", if they say ""he made her feel better"" perhaps also ask ""How did he do that?"")



Are there other times? (until they stop)","10a.Does God decide to make things happen on his own, does he only make things happen if people ask him to, or does he do both?","10b.IF SAY PEOPLE ASK/ BOTH: ""How can people ask God to help make things happen?""","10c.IF SAY GOD DECIDES/ BOTH: ""How does God decide what things to help make happen?""",11.Do you know what it means to pray?,12.Have you ever prayed to God?,12a.What was your prayer about?,"12b.IF YES AND PETITIONARY, JUMP TO NEXT QUESTION

IF YES BUT NOT PETITIONARY, ASK THE FOLLOWING QUESTION:



Have you ever prayer for something?","13. IF YES, get what prayed for?



Did you get what you prayed for?","13.Do prayers Always come true, do they come true just some of the time, or do they Never come true?","14.Does anyone of anything make prayers come true, or does it just happen on its own?","If anything: ""What makes prayers come true?""

If anyone: ""Who makes prayers come true?""","Jordan said he thinks that God lives in heaven and watches over people on earth, but God doesn't really make things happen in people's lives.","Riley said he thinks that God lives in heaven and watches over people on earth, and God makes things happen in people's lives, but Only at special times.","Sam said he thinks that God lives in heaven and watches over people on earth, and God makes things happen in people's lives, almost every day.","Now I want to know-- who do you agree with the most?  Jordan, who says God doesn't make things happen in people's lives. Riley, who says God makes things happen in people's lives, but Only at special times. Or Sam, who says God still makes things happen in people's lives now.","Jordan said she thinks that God lives in heaven and watches over people on earth, but God doesn't really make things happen in people's lives.","Riley said she thinks that God lives in heaven and watches over people on earth, and God makes things happen in people's lives, but Only at special times.","Sam said she thinks that God lives in heaven and watches over people on earth, and God makes things happen in people's lives, almost every day.","Now I want to know-- who do you agree with the most? Jordan, who says God doesn't make things happen in people's lives. Riley, who says God makes things happen in people's lives, but Only at special times. Or Sam, who says God still makes things happen in people's lives now.",Religious Affiliation of Parent/Guardian 1:,"If other, please describe:",Religious Affiliation of Parent/Guardian 2:,"If other, please describe:",How often does your child attend services at places of religious worship?,How important is it for you to raise your child in a religious tradition?,Do you ever engage in any behaviors (or use any particular objects) in an effort to bring about good luck or avoid bad luck?,Do you ever engage in any other superstitious behaviors?,What type of school does your child attend?,How often do you pray to God?,Please select the description that most closely matches your idea of God.,Do you believe that God has ever intervened in your own life?,"Now we will have a debrief of the study. This study is investigating how children view God's involvement in their lives as they develop. I will also send you a thank you email with a detailed debriefing form attached.
As a thank you for participating in this study, we can enter you into a drawing for a $25 Visa giftcard. If you are interested, what email would you like us to use for the drawing?
Do you have any other questions?",Notes -ML
156,2/22/20,6,Female,7/19/13,Really Agree,"Riley, who says God makes things happen in people's lives, but Only at special times.",,In person,Hispanic/Latino,Not Answered,,Not Answered,Not answered,Really Agree,Disagree,Really Agree,Really Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,yes,just now,no,n/a,he made us,takes care of us,"yes like tornados, hurricanes, thunder, and lightning","yes like tornados, hurricanes, thunder, and lightning","yes like tornados, hurricanes, thunder, and lightning",yeah,"shooting, if she gets mad. I'm glad she is a she, not a man.",Pretty often,Always,Only at special times,Pretty often,Pretty often,Pretty often,Pretty often,Only at special times,Pretty often,Always,Always,Always,Pretty often,Pretty often,no,Not answered,Not answered,his,with her brain,Not answered,no,no,Not answered,Not answered,Not answered,sometimes,Not answered,Not answered,,,,,A little bit,Totally,A lot,"Riley, who says God makes things happen in people's lives, but Only at special times.",Catholic,,catholic/other christian,,a few times a week,Moderately Important,,,religious,daily,Interventionist God; sometimes involved,probably yes,,
159,2/29/20,6,Female,10/9/13,Agree,"Riley, who says God makes things happen in people's lives, but Only at special times.",,In person,Not Hispanic or Latino/a,white,,mom - Bach. Degree,Dad - Bach. Degree,Agree,Agree,Agree,Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,yes,church,yes,people at church,is the dad of our country,help us,yes,yes,family,yes,i don't know,Always,Always,Always,Always,Never,Always,Always,Always,Always,Always,Always,Always,Always,Only at special times,yes,just a couple of tomes,make her and her brother be nicer to eachother,both,i don't know,i don't know,no,mmmhmm,i don't know,Not answered,Not answered,sometimes,happens on its own,Not answered,,,,,A little bit,Totally,Totally,"Riley, who says God makes things happen in people's lives, but Only at special times.",Protestant,,protestant,,a few times a year,Moderately Important,,,Not Answered,Not Answered,Not Answered,Not Answered,,NOT ALL PARENT Qs ANSWERED / BDAY DIFF
161,2/29/20,6,Male,3/22/13,Kind of Agree,"Sam, who says God makes things happen in people's lives, almost every day.",,In person,Not Hispanic or Latino/a,White,,Mom - Bach. Degree,Dad - Grad/Prof. Degree,Agree,Kind of Agree,Really Agree,Kind of Agree,Real,A little sure,Real,Very sure,Pretend,Very sure,Real,A little sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,A little sure,Real,Very sure,Real,Very sure,yes,church,yes,myself,he's big,"he made the world. animals, people",yes,yes,makes it storm. rain,yes,don’t know,Always,Pretty often,Only at special times,Always,Only at special times,Pretty often,Never,Only at special times,Only at special times,Only at special times,Pretty often,Always,Always,Always,yes,just a couple of times,i forgot,both,prayer,when something bad happens,"no, well I think I know. Ask god to do something",yes,i don't remember,no,Not answered,just some of the time,idk,Not answered,A little bit,Some,A lot,"Sam, who says God makes things happen in people's lives, almost every day.",,,,,protestant,,protestant,,a few times a month,very important,,,Not Answered,Not Answered,Not Answered,Not Answered,,NOT ALL PARENT Qs ANSWERED
160,2/29/20,9,Male,2/2/11,Kind of Agree,"Riley, who says God makes things happen in people's lives, but only special times.",,In person,Not Hispanic or Latino/a,White,,mom - some college,dad - grad/Prof. Degree,Really Agree,Kind of Agree,Really Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Pretend,A little sure,Pretend,A little sure,Real,Very sure,yes,sunday school and other places,yes,other people at sunday school,"he created the world, make the 10 commandments, parted the sea for jesus to go across from the bad Pharoah who was enslaving them and other things",not that can think of right now,yes,yes,makes plants grow and listens to prayers,yes,don't know,Only at special times,Never,Never,no idea,no idea,Never,Always,Never,Never,Never,Never,Always,Always,depends on the type of keeping people safe,don't know,Not answered,Not answered,prayers,dont know,don't know,to speak to god,yes,don't really know becuase it is mostly in Hebrew,no,Not answered,sometimes,Not answered,Not answered,A little bit,A lot,Some,"Riley, who says God makes things happen in people's lives, but only special times.",,,,,Jewish,,Jewish,,a few times a month,Minimally Important,,,Secular,Never,I do not believe in God,Probably not,,
162,3/4/20,10,Male,8/6/10,Kind of Agree,"Riley, who says God makes things happen in people's lives, but only special times.",,In person,Not Hispanic or Latino/a,white,,Mom - Grad/Prof. Degree,Dad - Grad/Prof. Degree,Really Agree,Really Disagree,Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,A little sure,Pretend,A little sure,Real,A little sure,Real,Very sure,Pretend,A little sure,Pretend,A little sure,Real,Very sure,yes,"mostly from my grandparents, they Always talk about God",not really,Not answered,"that he invented things like grass, water, and food",he helps you if you're in need,"I think so, yeah",yes,if a person...I don't really know,yes,"like if you might become broke, or have a healthy life",Pretty often,Never,Only at special times,Always,Only at special times,Pretty often,Always,Only at special times,Always,Never,Only at special times,Always,Always,Always,i don't think so,Not answered,Not answered,both,pray,I don't know,yes - ask God for something,no,Not answered,Not answered,Not answered,just some of the time,happens on its own,Not answered,A little bit,Totally,Not at all,"Riley, who says God makes things happen in people's lives, but only special times.",,,,,Catholic,,Catholic,,a few times a year,Minimally important,,,Secular,A few times a year,I do not believe in God,Probably not,,
164,3/6/20,7,Male,1/7/13,Really Agree,Not answered,,In person,Not Hispanic or Latino/a,White,,Mom - Bach. Degree,Dad - some college,Really Agree,Disagree,Really Agree,Really Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,yes,my mom said it,no,n/a,He's on a cloud. He is with Jesus.,I don't know,yes,yes,he would be super cool,no,Not answered,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Only at special times,Never,Never,no,Not answered,Not answered,none of them,Not answered,Not answered,yes,I just like to not say anything (I think he means he closes his eyes when people pray but he doesn't pray himself),Not answered,Not answered,Not all the time,Never come true,Not answered,Not answered,,,Not at all,,,,,,other christian,,other Christian,,a few times a year,Minimally important,,,Secular,Less than once a year,Non-interventionist God,Probably not,,
165,3/14/20,8,Male,,Really Disagree,Not answered,,In person,Not Hispanic or Latino/a,White ,,Mom - Bach. Degree,Dad - grad/Prof. Degree,Really Agree,Really Disagree,Really Agree,Really Disagree,Real,Very sure,Real,A little sure,Pretend,Very sure,Pretend,A little sure,Pretend,Very sure,Pretend,A little sure,Real,Very sure,Real,A little sure,Real,A little sure,Real,Very sure,yes,church,not really,no one,"stopped the world from death, sacrificed himself",made heaven,no,no,no,not really,Not answered,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Only at special times,Never,no,Not answered,Not answered,neither,Not answered,Not answered,no,yes,everyone who has died and everyone who hasn't,no,n/a,Never,neither,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Not answered,Catholic,,Catholic,,a few times a week,very important,,,Not answered,Not answered,Not answered,Not answered,,BDAY AND DATA MISSING
169,10/12/20,7,Male,3/1/13,Kind of Agree,,,Online,Not Hispanic or Latino/a,Asian,,Some College,Bachelor's or 4-Year Degree,Really Agree,Really Disagree,Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,A little sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,A little sure,Real,Very sure,Real,Very sure,yes,he is the most high in the world and created the earth,yes in religion class at school but not a lot in public,in religion class at school- teachers and students,"he only has one son, ----was built to hold his presents, ","he helps us make good choices, ",yes,yes,skip,yes,he tries to help them make good choices and prevent them from doing things wrong,Always,Never,Never,Never,Only at special times,Only at special times,Never,Pretty often,Always,Only at special times,Never,Pretty often,Always,Always,not that he can recall,,,both,by praying,no guess,yes,Yes,helping him do something hard in school,,yes,some of the time,god helps make them happen if theyre good choices or maybe he doesn't do that exact prayer but instead does something better,God,,,,,,,,,Catholic,,Other Christian,,A few times a week,Very important,Never,Never,,,,,mvnm25@gmail.com,
170,10/12/20,7,Female,1/28/13,Kind of Agree,,,Online,Not Hispanic or Latino/a,White,,Graduate or Professional Degree,Bachelor's or 4-Year Degree,Kind of Agree,Really Agree,Really Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Pretend,Very sure,Real,A little sure,Real,A little sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Yes,At synagogue,No,,She and her family and lots of others at synagogue believe there is only one god.,"Helps make stuff, helped ancestors cross the desert. ",Yes,,He does some stuff but doesn't know what,Thinks so,"He helps them do some stuff, isnt totally sure",Pretty often,Only at special times,Always,Always,Only at special times,Pretty often,Never,Never,Never,Always,Never,Pretty often,Pretty often,Only at special times,Yes,Just a couple of times,God helped her not scream a lot when shes mad. ,Only on Gods own,,I don't know,Thinks so.,Yes,Doesnt remember,No,,Some of the time,Happens on its own,,,,,,,,,,Jewish,,Jewish,,A few times a month,Very important,Never,Never,,,,,teachercohen@gmail.com,
171,10/13/20,9,Female,11/29/10,Agree,,,Online,Not Hispanic or Latino/a,White,,Bachelor's or 4-Year Degree,Bachelor's or 4-Year Degree,Kind of Disagree,Really Disagree,Agree,Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Pretend,A little sure,Real,A little sure,Real,Very sure,Real,A little sure,Pretend,Very sure,Real,Very sure,Yes,Church,Yeah,Her parents,He created this world. He is not a he or she. And that's all she can think of right now,He helps us in our everyday lives and watches after us,No,Probably,Miracles,Yes,Good things like keeping you safe,Only at special times,Never,Never,Never,Never,Never,Never,Never,Only at special times,Never,Never,Never,Only at special times,Pretty often,Yes,Just a couple of times,"Her family went skiing and on the last day they went sledding. Her sister, Amelia, was seven and went down on a sled with their cousin. They accidentally went over a cliff-like ledge, but a man was there to catch them",He does it on his own,,He decides if it's right and if it'll help the person or multiple people,"Yes, it means to take a second in your day to wish for something or be grateful for something you have",Yes,"Pray about food, how lucky we are to have a nice house and family",No,,Prayers sometimes come true,It happens on its own,,,,,,,,,,Other,Belief that all religions are of value,Other Christian,,A few times a year,Moderately important,A few times a year,A few times a year,,,,,abarta0426@gmail.com,
172,10/23/20,11,Female,10/14/09,Kind of Agree,,,Online,,,,,,Kind of Agree,Disagree,Really Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Pretend,A little sure,Pretend,A little sure,Real,Very sure,yes,hes real and he made the world exist,"yes, alot, prays to god every god every night",everyone in her family,"""i know that he can make anything happen and he created me...i think it's a fact but it may not be a scientific fact. he created every soul in the world""","he can make the world a better place, he knows you better than you know yourself, he Always knows what is going to happen next... ""this is my opinion but not a fact""",yes,yes,"he makes good things happen, i believe that he is in your head no matter what and he will Always help you make the best next move",yes,he can make really good things happen like if you really really need it (a million dollars) and you go to the lottery he might help you win the lottery,Only at special times,Only at special times,Only at special times,Only at special times,Only at special times,Pretty often,Pretty often,Only at special times,Only at special times,Only at special times,Only at special times,Pretty often,Pretty often,Pretty often,yes,Lots of times,there was one time when she was frustrated and sad and needed someone but her parents were fighting downstairs and he helped her. he helped her calm down and he was there for her and made her be not afraid of anything. ,he can do both,you can just whisper up to him and look at the sky and say god i really need help can you help me with ___.,"if its a bad thing, he wouldnt help, but if it is a good thing then he could make it happen","yes- it means that your full attention is on the person who you are praying for, you hope your prayer would help them. if you pray to God you pray that he helps you like get a good night's sleep or maybe you could pray to god and help you with a hard test you didn't study for or something like that.",Yes,"usually asking for a good nights sleep, having a good day, etc","yes, situational (safe travels)",only some times,they come true some of the time,it happens on its own,,,,,,,,,,Catholic,,Catholic,,A few times a month,Very important,Never,Never,,,,,,
173,10/29/20,8,Female,4/9/12,Really Agree,,,Online,Hispanic or Latino/a,White,,Bachelor's or 4-Year Degree,Bachelor's or 4-Year Degree,Really Agree,Kind of Agree,Really Agree,Really Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Yes,Church and home,Yes,My grandma and my mom,He helps anyone and He's very nice. He shares brightness to the world ,Help people,A little,Sometimes,He makes people and kindness,Sometimes,He helps them reach their goals,Only at special times,Pretty often,Never,Always,Only at special times,Always,Pretty often,Pretty often,Pretty often,Pretty often,Pretty often,Always,Always,Always,Yes,Just a couple of times,He helped her get up when she fell on her bike and when she's doing school work.,When people ask,By talking to Him,,Yeah,Yes,She asked God to help her control her emotions,Yes,Not all the time,Some of the time,Maybe God makes them come true,,,,,,,,,,Catholic,,None,,A few times a month,Very important,A few times a month,Less than once a year,,,,,caroline.enriquez@austin.utexas.edu,
174,11/3/20,10,Male,2/26/10,Kind of Agree,,,Online,Not Hispanic or Latino/a,White,,Bachelor's or 4-Year Degree,Bachelor's or 4-Year Degree,Agree,Kind of Agree,Really Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,Very sure,Real,Very sure,Yes,"Scriptures, mom and friends",In scripture study but not at school,His family mainly,He's the creator of all things. He made us. He loves Jesus Christ the Savior of the world and performed many miracles,Answers our prayers and gives us miracles/blessings,Yes,Yes,Miracles,Yes,Miracles,Always,Never,Never,Only at special times,Never,Pretty often,Always,Always,Always,Always,Pretty often,Always,Always,Always,Yes,Just a couple of times,He had gotten lost from his family and he said a silent prayer and then found his mom,Both,Praying,"If you want something or to do good at something, then God will help you",Yes. It's like sending a message to Him ,Yes,He's prayed a lot so they've been about lots of things,Yes,Not yet,Some of the time,Someone makes them come true,Jesus or God,,,,,,,,,Other Christian,,Other Christian,,A few times a month,Very important,Never,Never,Secular,Multiple times a day,An interventionist God; one who is sometimes involved in the workings of modern life.,Absolutely yes,Camillahales@gmail.com,
151,11/6/20,8,Female,6/8/12,Kind of Disagree,,,Online,Not Hispanic or Latino/a,White,,Graduate or Professional Degree,Bachelor's or 4-Year Degree,Agree,Kind of Agree,Agree,Kind of Disagree,Real,Very sure,Real,Very sure,Pretend,A little sure,Pretend,Very sure,Real,A little sure,Real,A little sure,Real,Very sure,Pretend,A little sure,Pretend,Very sure,Real,Very sure,Yes,"With her friend across the street, at school with her friends, in the Bible when she reads it with her grandma, and her parents","Yes, not often","Grandma and parents, friends",He is a spirit and created everything. You can pray to him at night and sometimes it will come true and sometimes it won't.,"He creates and he helps the people who really need help, along with the animals and the Earth.",Yes,Yes,"Prayers, the world, and animals. ",Yes,"Her kitten got lost and they prayed she would come back alive healthy and safe, and she did.",Only at special times,Always,Always,Pretty often,Pretty often,Pretty often,Pretty often,Pretty often,Always,Pretty often,Only at special times,Pretty often,Always,Only at special times,Yes,Lots of times,"Her kitten response previously.

Their family wanted to get a kitten for her dad's birthday two years ago and they found a very sweet and nice one. She loves it.",Both,By praying.,He chooses what's best for the person. Was not sure how to answer this.,"Yes, ",Yes,"Talking to God and thanking him and asking him. Asking about her cats, keeping her family and herself safe, her friends, and helping Biden win. ",,Sometimes she gets what she prays for and sometimes she has to pray for it a lot to make it happen.,Some of the time,"Sometimes if you don't ask God, it won't come true. And sometimes if you ask it may or may not come true.",,,,,,,,,,None,,Other Christian,,Less than once a year,Not at all important,A few times a year,Daily,Homeschool,A few times a week,A non-interventionist God; one who does not attempt to influence events in human life.,Absolutely yes,pharac@yahoo.com,
175,11/7/20,8,Male,10/24/12,Really Agree,,,Online,Hispanic or Latino/a,White,,Some College,Some College,Really Agree,Really Agree,Really Agree,Really Agree,Real,Very sure,Pretend,A little sure,Real,A little sure,Real,Very sure,Pretend,A little sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Yes,At church school,"Sometimes, but not all the time",I don't know,He is in our heart and He is at church. We say prayers to Him,He protects us. ,I don't know,I don't know,,Yes,He makes people happy,Always,Always,Always,Pretty often,Always,Always,Always,Only at special times,Always,Always,Pretty often,Always,Always,Always,Yes,Just a couple of times,He made me feel better,He makes things happen when people need Him,They could say something nice to God,,It means kindness,Yes,I forgot,,,They Always come true,They just happen,,,,,,,,,,Catholic,,Catholic,,A few times a month,Moderately important,A few times a month,A few times a month,Secular,Daily,An interventionist God; one who is sometimes involved in the workings of modern life.,Unsure,alozano0314@gmail.com,
177,11/7/20,8,Female,9/13/12,Really Disagree,,,Online,Hispanic or Latino/a,Other,Mexican,Graduate or Professional Degree,Graduate or Professional Degree,Really Agree,Really Agree,Kind of Agree,Really Disagree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Yes,I read a lot and I go to this church (not since COVID) and we'd learn a lot of stuff,Yes,My family and my teachers at school,"He made this whole world. First there was no one or light and then He said ""Let there be light."" There were no people and He made two people called Adam and Eve. There's another story about this enchanted tree with fruit that they can't eat, but they do eat it and then they can't go to the garden anymore",He helps people when they suffer and He also makes trees grow that are really important so we can breathe and survive,Yes,Yes,He makes things happen and come true in this world. He makes stuff for people and makes people be kind. He makes other people so people can be friends,Yes,He helps people to be able to do things,Always,Always,Always,Always,Always,Always,Pretty often,Only at special times,Pretty often,Always,Pretty often,Always,Always,Always,Yes,Lots of times,He makes me happy,He does both,They can pray,"If they're good decisions, He tries to make them happen","Yes. Praying is important because when you go to sleep, you pray to God to keep you safe and for your dreams to not be scary. ",Yes,"Mostly for COVID to end, but that hasn't happened yet","Yes, but I don't remember",Yes,They come true sometimes,Somebody makes them happen,God,,,,,,,,,Catholic,,Catholic,,Daily,Very important,Daily,Never,Religious,Daily,An interventionist God; one who is intimately involved in the workings of modern life.,Absolutely yes,sandyrv@mac.com,
176,11/7/20,8,Female,9/13/12,Disagree,,,Online,Hispanic or Latino/a,Other,Mexican,Graduate or Professional Degree,Graduate or Professional Degree,Really Agree,Kind of Disagree,Really Agree,Disagree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,A little sure,Real,Very sure,Yes,We used to go every Saturday to a church to learn about God,"Not so much, sometimes she asks questions",Mostly when they're having family dinner so everyone is at the table,He made the world and also He made a lot of people like the saints,He protects people and He takes care of the people who died,Yes,Yes,"If someone is lonely, then He makes it happen for them to not be lonely. He makes good things happen",Yes,"If someone is worried about something, He helps people in their brain so they can learn more",Always,Always,Always,Always,Only at special times,Always,Only at special times,Only at special times,Always,Always,Only at special times,Always,Always,Always,Yes,Just a couple of times,We have a dog and a lot of things have changed since we got the dog and I think God made that happen. I've had trouble with reading and now I've learned more,He does both,They can pray,He makes people and they help each other to make the right decision,"Yes, it's when you're telling God to watch over your family or do something that you have trouble with",Yes,Our family does a prayer every night and at every meal,"Yes, but I don't remember exactly what",Some of them,Some of the time,God helps them come true,,,,,,,,,,Catholic,,Catholic,,Daily,Very important,Daily,Never,Religious,Daily,An interventionist God; one who is intimately involved in the workings of modern life.,Absolutely yes,sandyrv@mac.com,
178,11/9/20,6,Female,6/23/14,Kind of Agree,,,Online,Not Hispanic or Latino/a,White,,Bachelor's or 4-Year Degree,Bachelor's or 4-Year Degree,Agree,Agree,Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,A little sure,Real,Very sure,Real,Very sure,Pretend,A little sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Yes,Your Mom,Yes,My stuffed animals. ,He's in the sky. ,Look at the sky. ,Yes,Yes,What you want to be true,Yes,Stuffed Animals,Always,Pretty often,Never,Only at special times,Pretty often,Always,Always,Pretty often,Always,Pretty often,Pretty often,Always,Always,Always,Noo,,,Yes and Yes,Talk to him,Life is scared and say help,Yes,Yes,No,,,Some of the time,Happens on its own,,,,,,,,,,Catholic,,Catholic,,Less than once a year,Minimally important,Less than once a year,Never,Secular,A few times a year,A non-interventionist God; one who does not attempt to influence events in human life.,Unsure,robinkpurcell@hotmail.com,
189,11/10/20,8,Female,9/1/12,Kind of Agree,,,Online,Not Hispanic or Latino/a,White,,Graduate or Professional Degree,Graduate or Professional Degree,Really Agree,Kind of Agree,Really Agree,Kind of Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,Real,Very sure,yes,in church and when you pray,yes,"my parents, with my pastor, and my church counselors","he sent his one and only son to protect the world and take away sin, god is amazing, can do anything if you ask him to, and hes the creator of all earth","he helps with coronavirus, with black lives matter, helping to improve lives, helping with the election, helping people change from bad to good. god is helping a bunch on earth, trying to get people to see that he is the person that created them, they are who god wants them to be. ",yes,yes,"he makes things happen like you falling down and healing the bruise, he helps with stuff thats happening, like cornonovirus",yep,"getting 43 (out of 48) on the math test, getting good grades, i got good grades bc god helped me study",Always,Always,Always,Always,Pretty often,Always,Always,Always,Always,Always,Pretty often,Always,Always,Always,yes,Lots of times,"one time i was in virtualness bc I was exposed to covid in dance class, i was super mad, he showed me I could be good on zoom or in person, anywhere i could have good. ",both,people can ask by praying ,he helps bc he tells your brain what to do,yes,Yes,"before i eat, before i go to bed. ",yes,"what i usually pray for ""dear lord thank you for the food, beds to sleep in, thank you for helping with cornoa, blm, people pick the right person for president""",Always come true,god makes them come true,,,,,,,,,,Other Christian,,Other Christian,,A few times a month,Moderately important,A few times a year,A few times a year,Secular,Daily,An interventionist God; one who is intimately involved in the workings of modern life.,Absolutely yes,court7court@yahoo.com,
180,11/12/20,9,Female,12/21/10,Agree,,,Online,Not Hispanic or Latino/a,White,,Bachelor's or 4-Year Degree,Bachelor's or 4-Year Degree,Kind of Agree,Really Disagree,Really Agree,Agree,Real,Very sure,Real,Very sure,Pretend,Very sure,Pretend,A little sure,Pretend,Very sure,Real,Very sure,Real,Very sure,Pretend,A little sure,Real,A little sure,Real,Very sure,Yes,"At church, mom and dad",Yeah,At Church with teachers,"He loves people, the ones he agrees with and disagrees with",He heals and helps people,Yeah,Yes,He makes prayers happen and answers them sometimes,I'm not sure,,Only at special times,Never,Never,Never,Only at special times,Only at special times,Only at special times,Never,Never,Never,Never,Pretty often,Pretty often,Only at special times,I don't know,Just a couple of times,Nothing specific,Both,Praying,"If it's an acceptable question, then He'll sometimes make it happen",Yes,Yes,Providing us food,Not that I remember,,Some of the time,They come true on their own,,,,,,,,,,Protestant,,Protestant,,A few times a month,Moderately important,Never,Never,Secular,Multiple times a day,An interventionist God; one who is sometimes involved in the workings of modern life.,Absolutely yes,ejbknapp@gmail.com,
